prev_filename,filename,cell_type,xmin,xmax,ymin,ymax
hard_hat_workers1351.jpg,744.jpg,person,253,371,98,270
hard_hat_workers1351.jpg,744.jpg,person,51,160,85,254
hard_hat_workers1351.jpg,744.jpg,helmet,267,306,12,61
hard_hat_workers1351.jpg,744.jpg,helmet,86,130,22,73
hard_hat_workers1351.jpg,744.jpg,person,253,372,0,59
hard_hat_workers1351.jpg,744.jpg,person,50,160,0,72
hard_hat_workers1352.jpg,745.jpg,helmet,116,147,174,205
hard_hat_workers1352.jpg,745.jpg,helmet,217,243,163,187
hard_hat_workers1352.jpg,745.jpg,helmet,217,244,0,12
hard_hat_workers1353.jpg,746.jpg,helmet,163,201,68,112
hard_hat_workers1353.jpg,746.jpg,helmet,221,257,219,265
hard_hat_workers1353.jpg,746.jpg,helmet,163,202,0,37
hard_hat_workers1354.jpg,747.jpg,helmet,227,276,122,184
hard_hat_workers1354.jpg,747.jpg,helmet,263,339,69,143
hard_hat_workers1354.jpg,747.jpg,helmet,133,181,124,180
hard_hat_workers1354.jpg,747.jpg,helmet,41,143,72,173
hard_hat_workers1354.jpg,747.jpg,helmet,12,70,113,187
hard_hat_workers1354.jpg,747.jpg,helmet,226,276,0,17
hard_hat_workers1354.jpg,747.jpg,helmet,263,340,0,70
hard_hat_workers1354.jpg,747.jpg,helmet,133,182,0,15
hard_hat_workers1354.jpg,747.jpg,helmet,41,144,0,67
hard_hat_workers1354.jpg,747.jpg,helmet,12,71,0,26
hard_hat_workers1355.jpg,748.jpg,helmet,281,310,156,199
hard_hat_workers1356.jpg,749.jpg,helmet,235,270,174,216
hard_hat_workers1357.jpg,750.jpg,helmet,182,235,194,265
hard_hat_workers1358.jpg,751.jpg,helmet,261,356,1,115
hard_hat_workers1358.jpg,751.jpg,helmet,241,357,67,210
hard_hat_workers1358.jpg,751.jpg,helmet,372,415,1,116
hard_hat_workers1358.jpg,751.jpg,helmet,371,415,66,210
hard_hat_workers1359.jpg,752.jpg,helmet,94,109,236,253
hard_hat_workers1359.jpg,752.jpg,helmet,179,195,234,248
hard_hat_workers1359.jpg,752.jpg,helmet,151,168,156,173
hard_hat_workers1359.jpg,752.jpg,helmet,243,262,91,110
hard_hat_workers1359.jpg,752.jpg,helmet,178,193,127,144
hard_hat_workers1359.jpg,752.jpg,helmet,243,262,29,48
hard_hat_workers1359.jpg,752.jpg,helmet,177,193,0,12
hard_hat_workers136.jpg,753.jpg,helmet,247,309,136,204
hard_hat_workers136.jpg,753.jpg,helmet,58,121,135,200
hard_hat_workers1360.jpg,754.jpg,helmet,2,109,106,240
hard_hat_workers1360.jpg,754.jpg,helmet,1,109,0,31
hard_hat_workers1361.jpg,755.jpg,helmet,122,182,61,128
hard_hat_workers1361.jpg,755.jpg,helmet,0,21,60,128
hard_hat_workers1362.jpg,756.jpg,helmet,204,228,144,186
hard_hat_workers1362.jpg,756.jpg,helmet,150,193,125,183
hard_hat_workers1362.jpg,756.jpg,helmet,313,333,160,191
hard_hat_workers1362.jpg,756.jpg,helmet,54,97,124,174
hard_hat_workers1362.jpg,756.jpg,helmet,249,267,152,176
hard_hat_workers1362.jpg,756.jpg,helmet,287,303,151,181
hard_hat_workers1362.jpg,756.jpg,helmet,149,193,0,12
hard_hat_workers1362.jpg,756.jpg,helmet,53,97,0,13
hard_hat_workers1363.jpg,757.jpg,helmet,165,220,115,170
hard_hat_workers1363.jpg,757.jpg,helmet,206,260,100,154
hard_hat_workers1364.jpg,758.jpg,helmet,255,298,161,214
hard_hat_workers1365.jpg,759.jpg,helmet,33,159,75,184
hard_hat_workers1365.jpg,759.jpg,helmet,168,288,78,175
hard_hat_workers1365.jpg,759.jpg,helmet,33,160,0,64
hard_hat_workers1365.jpg,759.jpg,helmet,168,289,0,61
hard_hat_workers1366.jpg,760.jpg,head,123,154,149,185
hard_hat_workers1366.jpg,760.jpg,head,57,100,146,200
hard_hat_workers1366.jpg,760.jpg,head,302,326,171,198
hard_hat_workers1366.jpg,760.jpg,head,259,280,160,189
hard_hat_workers1366.jpg,760.jpg,head,174,198,158,187
hard_hat_workers1366.jpg,760.jpg,head,366,391,159,189
hard_hat_workers1366.jpg,760.jpg,head,212,228,176,202
hard_hat_workers1366.jpg,760.jpg,head,231,249,174,197
hard_hat_workers1367.jpg,761.jpg,helmet,254,317,83,152
hard_hat_workers1367.jpg,761.jpg,helmet,253,317,0,56
hard_hat_workers1368.jpg,762.jpg,helmet,181,215,170,213
hard_hat_workers1368.jpg,762.jpg,helmet,135,169,172,217
hard_hat_workers1369.jpg,763.jpg,helmet,116,176,147,217
hard_hat_workers137.jpg,764.jpg,helmet,260,318,130,199
hard_hat_workers137.jpg,764.jpg,helmet,126,163,170,219
hard_hat_workers137.jpg,764.jpg,helmet,375,414,129,199
hard_hat_workers137.jpg,764.jpg,helmet,0,13,169,219
hard_hat_workers1370.jpg,765.jpg,helmet,154,206,85,140
hard_hat_workers1370.jpg,765.jpg,head,274,298,94,120
hard_hat_workers1370.jpg,765.jpg,head,263,278,101,120
hard_hat_workers1370.jpg,765.jpg,helmet,154,206,3,58
hard_hat_workers1370.jpg,765.jpg,head,274,298,22,48
hard_hat_workers1370.jpg,765.jpg,head,263,278,23,42
hard_hat_workers1371.jpg,766.jpg,head,199,241,181,227
hard_hat_workers1371.jpg,766.jpg,head,250,284,191,235
hard_hat_workers1371.jpg,766.jpg,head,300,310,204,216
hard_hat_workers1371.jpg,766.jpg,head,328,398,139,208
hard_hat_workers1372.jpg,767.jpg,helmet,194,236,239,291
hard_hat_workers1372.jpg,767.jpg,helmet,105,152,222,267
hard_hat_workers1372.jpg,767.jpg,helmet,194,237,399,415
hard_hat_workers1373.jpg,768.jpg,helmet,223,289,95,188
hard_hat_workers1373.jpg,768.jpg,helmet,77,118,96,140
hard_hat_workers1373.jpg,768.jpg,helmet,137,203,97,180
hard_hat_workers1373.jpg,768.jpg,helmet,301,408,99,221
hard_hat_workers1373.jpg,768.jpg,helmet,275,314,89,161
hard_hat_workers1373.jpg,768.jpg,helmet,0,84,70,164
hard_hat_workers1373.jpg,768.jpg,helmet,223,290,0,44
hard_hat_workers1373.jpg,768.jpg,helmet,76,118,0,43
hard_hat_workers1373.jpg,768.jpg,helmet,137,204,0,42
hard_hat_workers1373.jpg,768.jpg,helmet,300,408,0,40
hard_hat_workers1373.jpg,768.jpg,helmet,274,314,0,50
hard_hat_workers1373.jpg,768.jpg,helmet,0,85,0,69
hard_hat_workers1374.jpg,769.jpg,helmet,134,170,135,165
hard_hat_workers1375.jpg,770.jpg,helmet,335,374,169,212
hard_hat_workers1376.jpg,771.jpg,helmet,217,243,128,163
hard_hat_workers1376.jpg,771.jpg,helmet,164,199,99,145
hard_hat_workers1376.jpg,771.jpg,helmet,80,129,72,130
hard_hat_workers1376.jpg,771.jpg,helmet,306,326,165,182
hard_hat_workers1376.jpg,771.jpg,helmet,243,267,138,166
hard_hat_workers1376.jpg,771.jpg,helmet,292,318,153,183
hard_hat_workers1376.jpg,771.jpg,helmet,335,346,175,189
hard_hat_workers1376.jpg,771.jpg,helmet,325,336,167,183
hard_hat_workers1376.jpg,771.jpg,helmet,344,353,176,189
hard_hat_workers1376.jpg,771.jpg,helmet,217,244,0,11
hard_hat_workers1376.jpg,771.jpg,helmet,163,199,0,40
hard_hat_workers1376.jpg,771.jpg,helmet,80,129,8,66
hard_hat_workers1377.jpg,772.jpg,helmet,32,137,115,233
hard_hat_workers1377.jpg,772.jpg,helmet,31,137,0,24
hard_hat_workers1378.jpg,773.jpg,helmet,184,217,144,173
hard_hat_workers1378.jpg,773.jpg,helmet,70,102,137,177
hard_hat_workers1378.jpg,773.jpg,helmet,119,143,164,192
hard_hat_workers1378.jpg,773.jpg,helmet,144,169,190,212
hard_hat_workers1378.jpg,773.jpg,helmet,216,238,161,185
hard_hat_workers1378.jpg,773.jpg,helmet,247,272,203,223
hard_hat_workers1379.jpg,774.jpg,helmet,139,207,76,144
hard_hat_workers1379.jpg,774.jpg,helmet,188,222,163,202
hard_hat_workers1379.jpg,774.jpg,helmet,56,88,156,202
hard_hat_workers1379.jpg,774.jpg,helmet,0,18,137,174
hard_hat_workers1379.jpg,774.jpg,helmet,223,247,172,198
hard_hat_workers1379.jpg,774.jpg,helmet,202,215,138,154
hard_hat_workers1379.jpg,774.jpg,helmet,240,258,167,183
hard_hat_workers1379.jpg,774.jpg,helmet,297,310,163,178
hard_hat_workers1379.jpg,774.jpg,helmet,345,355,144,158
hard_hat_workers1379.jpg,774.jpg,helmet,279,292,156,170
hard_hat_workers1379.jpg,774.jpg,helmet,302,312,147,161
hard_hat_workers1379.jpg,774.jpg,helmet,241,255,139,154
hard_hat_workers1379.jpg,774.jpg,helmet,292,301,140,155
hard_hat_workers1379.jpg,774.jpg,helmet,139,208,0,63
hard_hat_workers138.jpg,775.jpg,helmet,326,383,181,246
hard_hat_workers1380.jpg,776.jpg,head,103,132,177,211
hard_hat_workers1380.jpg,776.jpg,head,254,274,178,202
hard_hat_workers1380.jpg,776.jpg,head,144,168,171,196
hard_hat_workers1380.jpg,776.jpg,head,212,229,176,199
hard_hat_workers1380.jpg,776.jpg,head,87,106,177,201
hard_hat_workers1380.jpg,776.jpg,head,191,209,181,204
hard_hat_workers1380.jpg,776.jpg,head,30,46,186,205
hard_hat_workers1380.jpg,776.jpg,head,273,289,181,201
hard_hat_workers1380.jpg,776.jpg,head,303,315,187,202
hard_hat_workers1380.jpg,776.jpg,head,320,333,186,201
hard_hat_workers1380.jpg,776.jpg,head,389,404,181,198
hard_hat_workers1381.jpg,777.jpg,helmet,229,269,149,188
hard_hat_workers1381.jpg,777.jpg,helmet,321,355,154,189
hard_hat_workers1382.jpg,778.jpg,helmet,242,255,171,183
hard_hat_workers1382.jpg,778.jpg,helmet,291,302,145,158
hard_hat_workers1382.jpg,778.jpg,helmet,316,327,142,155
hard_hat_workers1382.jpg,778.jpg,helmet,338,348,152,166
hard_hat_workers1382.jpg,778.jpg,helmet,315,327,181,194
hard_hat_workers1382.jpg,778.jpg,helmet,32,43,193,207
hard_hat_workers1383.jpg,779.jpg,helmet,9,129,133,251
hard_hat_workers1383.jpg,779.jpg,helmet,188,237,100,159
hard_hat_workers1383.jpg,779.jpg,head,254,302,139,188
hard_hat_workers1383.jpg,779.jpg,helmet,187,237,0,39
hard_hat_workers1384.jpg,780.jpg,helmet,199,214,133,153
hard_hat_workers1384.jpg,780.jpg,helmet,227,239,121,138
hard_hat_workers1385.jpg,781.jpg,helmet,335,403,160,242
hard_hat_workers1385.jpg,781.jpg,helmet,241,320,122,213
hard_hat_workers1386.jpg,782.jpg,helmet,290,333,177,229
hard_hat_workers1387.jpg,783.jpg,helmet,55,133,222,290
hard_hat_workers1387.jpg,783.jpg,helmet,1,32,232,319
hard_hat_workers1387.jpg,783.jpg,helmet,143,221,261,332
hard_hat_workers1387.jpg,783.jpg,helmet,150,205,233,292
hard_hat_workers1387.jpg,783.jpg,helmet,252,359,231,339
hard_hat_workers1387.jpg,783.jpg,helmet,348,415,230,326
hard_hat_workers1387.jpg,783.jpg,helmet,0,32,373,414
hard_hat_workers1387.jpg,783.jpg,helmet,143,222,360,414
hard_hat_workers1387.jpg,783.jpg,helmet,149,205,400,414
hard_hat_workers1387.jpg,783.jpg,helmet,251,359,353,414
hard_hat_workers1387.jpg,783.jpg,helmet,347,415,366,414
hard_hat_workers1388.jpg,784.jpg,head,343,366,130,157
hard_hat_workers1388.jpg,784.jpg,head,286,303,136,161
hard_hat_workers1388.jpg,784.jpg,head,4,15,144,161
hard_hat_workers1388.jpg,784.jpg,head,23,36,137,154
hard_hat_workers1388.jpg,784.jpg,head,44,64,134,158
hard_hat_workers1388.jpg,784.jpg,head,73,83,138,155
hard_hat_workers1388.jpg,784.jpg,head,80,98,130,154
hard_hat_workers1388.jpg,784.jpg,head,104,122,134,162
hard_hat_workers1388.jpg,784.jpg,head,145,161,142,160
hard_hat_workers1388.jpg,784.jpg,head,169,184,137,156
hard_hat_workers1388.jpg,784.jpg,head,187,204,142,163
hard_hat_workers1388.jpg,784.jpg,head,202,219,138,161
hard_hat_workers1388.jpg,784.jpg,head,216,231,139,158
hard_hat_workers1388.jpg,784.jpg,head,233,250,139,163
hard_hat_workers1389.jpg,785.jpg,helmet,260,325,82,158
hard_hat_workers1389.jpg,785.jpg,helmet,206,256,124,183
hard_hat_workers1389.jpg,785.jpg,helmet,151,195,116,181
hard_hat_workers1389.jpg,785.jpg,helmet,259,325,0,57
hard_hat_workers1389.jpg,785.jpg,helmet,206,257,0,15
hard_hat_workers1389.jpg,785.jpg,helmet,151,196,0,23
hard_hat_workers139.jpg,786.jpg,helmet,168,179,201,214
hard_hat_workers139.jpg,786.jpg,helmet,203,212,203,214
hard_hat_workers139.jpg,786.jpg,helmet,168,179,15,28
hard_hat_workers139.jpg,786.jpg,helmet,168,179,388,401
hard_hat_workers139.jpg,786.jpg,helmet,203,212,15,26
hard_hat_workers139.jpg,786.jpg,helmet,203,212,388,399
hard_hat_workers1390.jpg,787.jpg,helmet,135,208,127,189
hard_hat_workers1390.jpg,787.jpg,helmet,242,251,238,247
hard_hat_workers1391.jpg,788.jpg,helmet,112,130,115,135
hard_hat_workers1391.jpg,788.jpg,helmet,112,130,29,49
hard_hat_workers1392.jpg,789.jpg,helmet,171,201,134,175
hard_hat_workers1392.jpg,789.jpg,helmet,134,160,131,170
hard_hat_workers1393.jpg,790.jpg,helmet,234,276,160,215
hard_hat_workers1394.jpg,791.jpg,helmet,158,185,85,131
hard_hat_workers1394.jpg,791.jpg,helmet,269,320,84,154
hard_hat_workers1394.jpg,791.jpg,helmet,184,212,103,139
hard_hat_workers1394.jpg,791.jpg,helmet,348,388,102,155
hard_hat_workers1394.jpg,791.jpg,helmet,65,117,98,164
hard_hat_workers1394.jpg,791.jpg,helmet,26,61,91,139
hard_hat_workers1394.jpg,791.jpg,helmet,124,161,96,144
hard_hat_workers1394.jpg,791.jpg,helmet,236,256,115,145
hard_hat_workers1394.jpg,791.jpg,helmet,210,220,110,144
hard_hat_workers1394.jpg,791.jpg,helmet,106,128,106,144
hard_hat_workers1394.jpg,791.jpg,helmet,2,19,105,152
hard_hat_workers1394.jpg,791.jpg,helmet,221,234,124,149
hard_hat_workers1394.jpg,791.jpg,helmet,334,353,120,144
hard_hat_workers1394.jpg,791.jpg,helmet,157,185,0,40
hard_hat_workers1394.jpg,791.jpg,helmet,268,320,0,41
hard_hat_workers1394.jpg,791.jpg,helmet,184,213,0,22
hard_hat_workers1394.jpg,791.jpg,helmet,348,389,0,23
hard_hat_workers1394.jpg,791.jpg,helmet,65,118,0,27
hard_hat_workers1394.jpg,791.jpg,helmet,25,61,0,34
hard_hat_workers1394.jpg,791.jpg,helmet,123,161,0,29
hard_hat_workers1394.jpg,791.jpg,helmet,236,257,0,10
hard_hat_workers1394.jpg,791.jpg,helmet,210,221,0,15
hard_hat_workers1394.jpg,791.jpg,helmet,106,129,0,19
hard_hat_workers1394.jpg,791.jpg,helmet,1,19,0,20
hard_hat_workers1394.jpg,791.jpg,helmet,333,353,0,5
hard_hat_workers1395.jpg,792.jpg,head,215,248,132,177
hard_hat_workers1395.jpg,792.jpg,head,129,164,135,179
hard_hat_workers1395.jpg,792.jpg,head,249,296,122,179
hard_hat_workers1395.jpg,792.jpg,head,42,85,136,186
hard_hat_workers1395.jpg,792.jpg,head,335,371,127,173
hard_hat_workers1395.jpg,792.jpg,head,1,25,126,193
hard_hat_workers1396.jpg,793.jpg,helmet,128,156,79,112
hard_hat_workers1396.jpg,793.jpg,helmet,229,256,70,105
hard_hat_workers1397.jpg,794.jpg,helmet,109,144,97,150
hard_hat_workers1397.jpg,794.jpg,helmet,168,196,114,149
hard_hat_workers1397.jpg,794.jpg,helmet,306,338,113,158
hard_hat_workers1397.jpg,794.jpg,helmet,93,116,115,150
hard_hat_workers1397.jpg,794.jpg,helmet,256,295,86,144
hard_hat_workers1397.jpg,794.jpg,helmet,0,41,64,124
hard_hat_workers1397.jpg,794.jpg,helmet,376,415,95,154
hard_hat_workers1397.jpg,794.jpg,helmet,292,313,113,147
hard_hat_workers1397.jpg,794.jpg,helmet,137,155,122,149
hard_hat_workers1397.jpg,794.jpg,helmet,255,295,0,19
hard_hat_workers1397.jpg,794.jpg,helmet,0,41,0,40
hard_hat_workers1398.jpg,795.jpg,helmet,68,107,117,171
hard_hat_workers1398.jpg,795.jpg,helmet,240,255,185,200
hard_hat_workers1399.jpg,796.jpg,helmet,212,271,145,220
hard_hat_workers14.jpg,797.jpg,helmet,107,141,97,133
hard_hat_workers14.jpg,797.jpg,helmet,107,141,47,83
hard_hat_workers140.jpg,798.jpg,helmet,96,114,254,273
hard_hat_workers1400.jpg,799.jpg,helmet,291,343,166,225
hard_hat_workers1400.jpg,799.jpg,helmet,247,278,165,205
hard_hat_workers1400.jpg,799.jpg,helmet,38,75,163,200
hard_hat_workers1400.jpg,799.jpg,helmet,193,213,178,207
hard_hat_workers1400.jpg,799.jpg,helmet,220,244,184,215
hard_hat_workers1400.jpg,799.jpg,helmet,78,101,164,188
hard_hat_workers1400.jpg,799.jpg,helmet,172,191,183,207
hard_hat_workers1401.jpg,800.jpg,helmet,62,144,86,175
hard_hat_workers1401.jpg,800.jpg,helmet,237,252,178,197
hard_hat_workers1401.jpg,800.jpg,helmet,317,338,227,248
hard_hat_workers1401.jpg,800.jpg,helmet,202,215,96,115
hard_hat_workers1401.jpg,800.jpg,helmet,62,145,0,53
hard_hat_workers1401.jpg,800.jpg,helmet,202,215,24,43
hard_hat_workers1402.jpg,801.jpg,helmet,50,76,176,205
hard_hat_workers1402.jpg,801.jpg,helmet,29,40,191,206
hard_hat_workers1402.jpg,801.jpg,helmet,127,149,244,271
hard_hat_workers1403.jpg,802.jpg,helmet,220,342,66,203
hard_hat_workers1403.jpg,802.jpg,helmet,9,142,66,206
hard_hat_workers1403.jpg,802.jpg,helmet,220,343,0,53
hard_hat_workers1403.jpg,802.jpg,helmet,8,142,0,53
hard_hat_workers1404.jpg,803.jpg,helmet,190,220,147,182
hard_hat_workers1404.jpg,803.jpg,helmet,328,364,130,180
hard_hat_workers1404.jpg,803.jpg,helmet,83,104,156,183
hard_hat_workers1404.jpg,803.jpg,helmet,137,156,143,168
hard_hat_workers1404.jpg,803.jpg,helmet,44,63,152,177
hard_hat_workers1404.jpg,803.jpg,helmet,31,48,146,170
hard_hat_workers1404.jpg,803.jpg,helmet,57,70,143,163
hard_hat_workers1404.jpg,803.jpg,helmet,73,88,144,163
hard_hat_workers1404.jpg,803.jpg,helmet,93,106,149,168
hard_hat_workers1404.jpg,803.jpg,helmet,181,197,153,171
hard_hat_workers1405.jpg,804.jpg,helmet,79,103,187,212
hard_hat_workers1405.jpg,804.jpg,helmet,336,362,166,188
hard_hat_workers1405.jpg,804.jpg,helmet,100,119,127,148
hard_hat_workers1405.jpg,804.jpg,helmet,99,119,0,12
hard_hat_workers1406.jpg,805.jpg,helmet,321,372,192,233
hard_hat_workers1406.jpg,805.jpg,helmet,15,163,70,193
hard_hat_workers1406.jpg,805.jpg,helmet,15,164,0,69
hard_hat_workers1407.jpg,806.jpg,helmet,64,108,112,155
hard_hat_workers1407.jpg,806.jpg,helmet,64,109,0,15
hard_hat_workers1408.jpg,807.jpg,helmet,269,292,195,221
hard_hat_workers1408.jpg,807.jpg,helmet,242,258,211,231
hard_hat_workers1409.jpg,808.jpg,helmet,15,160,127,291
hard_hat_workers1409.jpg,808.jpg,helmet,316,350,158,202
hard_hat_workers1409.jpg,808.jpg,helmet,14,160,0,90
hard_hat_workers1409.jpg,808.jpg,helmet,14,160,323,414
hard_hat_workers1409.jpg,808.jpg,helmet,316,350,14,58
hard_hat_workers141.jpg,809.jpg,helmet,204,238,183,226
hard_hat_workers141.jpg,809.jpg,helmet,152,175,117,146
hard_hat_workers141.jpg,809.jpg,helmet,151,175,0,22
hard_hat_workers1410.jpg,810.jpg,helmet,158,229,125,190
hard_hat_workers1411.jpg,811.jpg,helmet,197,213,157,175
hard_hat_workers1412.jpg,812.jpg,helmet,21,75,69,114
hard_hat_workers1412.jpg,812.jpg,helmet,211,252,118,169
hard_hat_workers1412.jpg,812.jpg,helmet,21,75,25,70
hard_hat_workers1412.jpg,812.jpg,helmet,210,252,0,21
hard_hat_workers1413.jpg,813.jpg,head,338,363,188,217
hard_hat_workers1413.jpg,813.jpg,head,231,252,169,201
hard_hat_workers1413.jpg,813.jpg,head,205,225,174,200
hard_hat_workers1413.jpg,813.jpg,head,48,69,188,214
hard_hat_workers1413.jpg,813.jpg,head,276,297,171,199
hard_hat_workers1413.jpg,813.jpg,head,318,339,173,201
hard_hat_workers1413.jpg,813.jpg,head,289,311,200,232
hard_hat_workers1413.jpg,813.jpg,head,150,171,200,229
hard_hat_workers1413.jpg,813.jpg,head,88,108,189,215
hard_hat_workers1413.jpg,813.jpg,head,299,317,175,200
hard_hat_workers1413.jpg,813.jpg,head,108,129,200,223
hard_hat_workers1413.jpg,813.jpg,head,339,360,169,195
hard_hat_workers1413.jpg,813.jpg,head,64,84,194,221
hard_hat_workers1413.jpg,813.jpg,head,121,136,189,210
hard_hat_workers1413.jpg,813.jpg,head,140,155,189,211
hard_hat_workers1413.jpg,813.jpg,head,133,149,172,194
hard_hat_workers1413.jpg,813.jpg,head,169,188,175,202
hard_hat_workers1413.jpg,813.jpg,head,188,203,181,202
hard_hat_workers1413.jpg,813.jpg,head,177,197,200,227
hard_hat_workers1413.jpg,813.jpg,head,207,229,203,232
hard_hat_workers1413.jpg,813.jpg,head,254,273,174,196
hard_hat_workers1413.jpg,813.jpg,head,252,272,193,223
hard_hat_workers1414.jpg,814.jpg,helmet,29,53,119,146
hard_hat_workers1414.jpg,814.jpg,head,304,334,104,143
hard_hat_workers1414.jpg,814.jpg,head,58,84,106,135
hard_hat_workers1414.jpg,814.jpg,head,162,193,89,129
hard_hat_workers1414.jpg,814.jpg,head,365,390,95,128
hard_hat_workers1414.jpg,814.jpg,head,223,247,109,142
hard_hat_workers1414.jpg,814.jpg,head,265,288,122,152
hard_hat_workers1414.jpg,814.jpg,head,121,145,118,150
hard_hat_workers1414.jpg,814.jpg,helmet,111,123,126,145
hard_hat_workers1414.jpg,814.jpg,head,212,226,120,144
hard_hat_workers1414.jpg,814.jpg,head,384,408,113,141
hard_hat_workers1414.jpg,814.jpg,head,149,167,117,141
hard_hat_workers1414.jpg,814.jpg,helmet,29,54,0,24
hard_hat_workers1414.jpg,814.jpg,head,304,335,0,39
hard_hat_workers1414.jpg,814.jpg,head,58,84,8,37
hard_hat_workers1414.jpg,814.jpg,head,162,193,13,53
hard_hat_workers1414.jpg,814.jpg,head,365,390,15,48
hard_hat_workers1414.jpg,814.jpg,head,223,247,1,34
hard_hat_workers1414.jpg,814.jpg,head,264,288,0,21
hard_hat_workers1414.jpg,814.jpg,head,121,146,0,25
hard_hat_workers1414.jpg,814.jpg,helmet,111,124,0,17
hard_hat_workers1414.jpg,814.jpg,head,212,227,0,23
hard_hat_workers1414.jpg,814.jpg,head,384,408,1,29
hard_hat_workers1414.jpg,814.jpg,head,149,167,1,25
hard_hat_workers1415.jpg,815.jpg,helmet,24,50,186,222
hard_hat_workers1415.jpg,815.jpg,helmet,66,133,161,241
hard_hat_workers1415.jpg,815.jpg,helmet,260,324,118,195
hard_hat_workers1415.jpg,815.jpg,helmet,359,401,170,218
hard_hat_workers1415.jpg,815.jpg,helmet,235,268,172,215
hard_hat_workers1415.jpg,815.jpg,helmet,173,217,172,227
hard_hat_workers1415.jpg,815.jpg,helmet,218,236,184,216
hard_hat_workers1415.jpg,815.jpg,helmet,260,325,0,21
hard_hat_workers1416.jpg,816.jpg,helmet,257,281,203,234
hard_hat_workers1416.jpg,816.jpg,helmet,219,244,241,270
hard_hat_workers1416.jpg,816.jpg,helmet,113,140,323,352
hard_hat_workers1416.jpg,816.jpg,helmet,302,326,185,218
hard_hat_workers1416.jpg,816.jpg,helmet,172,195,263,294
hard_hat_workers1416.jpg,816.jpg,helmet,169,201,303,332
hard_hat_workers1417.jpg,817.jpg,helmet,282,327,91,153
hard_hat_workers1417.jpg,817.jpg,helmet,66,108,115,168
hard_hat_workers1417.jpg,817.jpg,helmet,199,241,120,172
hard_hat_workers1417.jpg,817.jpg,helmet,155,197,103,157
hard_hat_workers1417.jpg,817.jpg,helmet,281,327,0,48
hard_hat_workers1417.jpg,817.jpg,helmet,66,109,0,24
hard_hat_workers1417.jpg,817.jpg,helmet,199,242,0,19
hard_hat_workers1417.jpg,817.jpg,helmet,155,198,0,36
hard_hat_workers1418.jpg,818.jpg,helmet,18,38,204,229
hard_hat_workers1418.jpg,818.jpg,helmet,77,108,176,208
hard_hat_workers1418.jpg,818.jpg,helmet,118,132,209,223
hard_hat_workers1418.jpg,818.jpg,helmet,169,180,209,223
hard_hat_workers1418.jpg,818.jpg,helmet,193,230,194,224
hard_hat_workers1418.jpg,818.jpg,helmet,313,329,200,218
hard_hat_workers1418.jpg,818.jpg,helmet,302,330,92,121
hard_hat_workers1418.jpg,818.jpg,helmet,76,108,0,7
hard_hat_workers1418.jpg,818.jpg,helmet,302,330,62,91
hard_hat_workers1419.jpg,819.jpg,helmet,130,182,90,156
hard_hat_workers142.jpg,820.jpg,helmet,258,288,158,197
hard_hat_workers142.jpg,820.jpg,helmet,337,374,144,185
hard_hat_workers142.jpg,820.jpg,helmet,192,224,167,205
hard_hat_workers142.jpg,820.jpg,helmet,123,150,175,208
hard_hat_workers142.jpg,820.jpg,helmet,64,93,173,209
hard_hat_workers1420.jpg,821.jpg,helmet,122,170,265,313
hard_hat_workers1420.jpg,821.jpg,helmet,197,231,177,213
hard_hat_workers1420.jpg,821.jpg,helmet,181,207,102,124
hard_hat_workers1420.jpg,821.jpg,helmet,207,225,44,68
hard_hat_workers1420.jpg,821.jpg,helmet,0,19,265,314
hard_hat_workers1421.jpg,822.jpg,helmet,65,133,104,188
hard_hat_workers1421.jpg,822.jpg,helmet,277,334,72,149
hard_hat_workers1421.jpg,822.jpg,head,221,260,109,162
hard_hat_workers1421.jpg,822.jpg,head,276,311,130,171
hard_hat_workers1421.jpg,822.jpg,helmet,65,134,0,35
hard_hat_workers1421.jpg,822.jpg,helmet,276,334,0,67
hard_hat_workers1421.jpg,822.jpg,head,220,260,0,30
hard_hat_workers1421.jpg,822.jpg,head,275,311,0,9
hard_hat_workers1422.jpg,823.jpg,helmet,222,270,141,210
hard_hat_workers1422.jpg,823.jpg,head,109,163,152,218
hard_hat_workers1423.jpg,824.jpg,helmet,246,263,130,151
hard_hat_workers1423.jpg,824.jpg,helmet,246,263,30,51
hard_hat_workers1424.jpg,825.jpg,helmet,70,130,129,183
hard_hat_workers1424.jpg,825.jpg,helmet,224,276,87,146
hard_hat_workers1424.jpg,825.jpg,helmet,224,277,0,32
hard_hat_workers1425.jpg,826.jpg,helmet,49,100,152,209
hard_hat_workers1425.jpg,826.jpg,helmet,172,203,165,201
hard_hat_workers1425.jpg,826.jpg,helmet,108,147,170,214
hard_hat_workers1425.jpg,826.jpg,helmet,314,338,179,207
hard_hat_workers1425.jpg,826.jpg,helmet,225,246,178,207
hard_hat_workers1425.jpg,826.jpg,helmet,284,307,176,205
hard_hat_workers1425.jpg,826.jpg,helmet,205,223,187,211
hard_hat_workers1425.jpg,826.jpg,helmet,275,289,191,211
hard_hat_workers1425.jpg,826.jpg,helmet,142,158,185,214
hard_hat_workers1425.jpg,826.jpg,helmet,25,34,192,206
hard_hat_workers1426.jpg,827.jpg,helmet,253,276,181,218
hard_hat_workers1426.jpg,827.jpg,helmet,210,238,230,256
hard_hat_workers1426.jpg,827.jpg,helmet,294,316,196,215
hard_hat_workers1426.jpg,827.jpg,helmet,272,292,159,185
